GR_isbn,GR_date,GR_title,GR_rating,GR_ratings_count,GR_reviews,GR_published,GR_1_stars,GR_2_stars,GR_3_stars,GR_4_stars,GR_5_stars
9788027909902.0,2024-06-24 03:00:51,"Probuzená šelma (Michal Dabert, #6) by František Niedl",4.0,3.0,0.0,"January 1, 2023",,,,,
9788027517459.0,2024-06-24 03:00:53,"Nekonečný krok (Koruna snů, #2) by Jan Kucin",3.67,6.0,1.0,"November 24, 2023",,,,,
9788024284385.0,2024-06-24 03:00:55,Vlastní zákon by Dalibor Boubín,0.0,0.0,0.0,"April 11, 2023",,,,,
9788074763106.0,2024-06-24 03:00:57,1492: Dobytí Granady by Lukáš Zárybnický,4.67,3.0,1.0,"January 1, 2023",,,,,
9788027515950.0,2024-06-24 03:01:00,Hezké počasí by Radek Štěpánek,4.1,10.0,2.0,"January 1, 2023",,,,,
9788024295787.0,2024-06-24 03:01:02,I minuta bez tebe je dlouhá by Alena Mornštajnová,3.22,9.0,1.0,"February 1, 2024",,,,,
9788088635109.0,2024-06-24 03:01:06,Zresetuj mě by Michal Sirotek,4.83,6.0,2.0,"June 26, 2023",,,,,
9788088483618.0,2024-06-24 03:01:09,Rozcestí osudu by Emilly Ross,4.15,13.0,5.0,"January 1, 2023",,,,,
9788076661059.0,2024-06-24 03:01:11,Zefkovo probuzení aneb splíny (v) budoucnosti by Marek   Müller,3.33,3.0,1.0,"January 1, 2023",,,,,
9788076625372.0,2024-06-24 03:01:14,Most špionů aneb má cesta z pekla ke svobodě by Jaroslav Javorský,4.0,1.0,0.0,"October 16, 2023",,,,,
9788076373402.0,2024-06-24 03:01:18,Karneval zvířat by Zuzana Dostálová,3.54,98.0,11.0,"January 1, 2023",,,,,
9788090829978.0,2024-06-24 03:01:22,Padlý anděl by Petra Kamlachová,3.67,3.0,0.0,"August 10, 2023",,,,,
9788090818859.0,2024-06-24 03:01:24,V šedi by Milada Střítezská,5.0,4.0,1.0,"January 1, 2023",,,,,
9788090908000.0,2024-06-24 03:01:27,Jeden o koze… Sloupky nejen o překladu by Alice Flemrová,4.5,6.0,0.0,"January 1, 2023",,,,,
9788026449591.0,2024-06-24 03:01:31,Neodpovídej... by Lucie Bechynková,2.85,191.0,30.0,"October 19, 2023",,,,,
9788075884251.0,2024-06-24 03:01:37,V mrtvé zóně (UTSS Salamis #4) by Jakub Mařík,3.96,49.0,6.0,"March 6, 2023",,,,,
9788027800537.0,2024-06-24 03:01:40,Azhareida - Bitva o Gelidor by Tomáš Petrásek,3.56,18.0,8.0,"March 9, 2023",,,,,
9788020721532.0,2024-06-24 03:01:44,Červený obr by Tereza Bínová,3.88,33.0,1.0,"January 1, 2023",,,,,
9788026445456.0,2024-06-24 03:01:46,Polistopad by Tomáš  Miklica,2.5,4.0,2.0,"January 30, 2023",,,,,
9788025743935.0,2024-06-24 03:01:48,Druhý dech by Daniel Krásný,3.9,10.0,5.0,"April 24, 2024",,,,,
9788076509573.0,2024-06-24 03:01:51,CoolMom in da house by Kamila Štěpánková,4.0,1.0,0.0,"January 1, 2023",,,,,
9788075884213.0,2024-06-24 03:01:53,"Železné srdce (Kroniky o Haraldovi, #2) by Martin Sládek",3.5,2.0,0.0,"February 27, 2023",,,,,
9788088428329.0,2024-06-24 03:01:55,Vánoční povídky ze Šumavy by Karel Klostermann,4.0,1.0,1.0,"January 1, 2023",,,,,
9788075464798.0,2024-06-24 03:01:58,Můj sexy šéf by Renáta Navrátilová,2.88,8.0,1.0,"January 1, 2023",,,,,
9788090795358.0,2024-06-24 03:02:00,Mýtinami by Klára Krásenská,4.46,13.0,1.0,"January 1, 2023",,,,,
9788075885142.0,2024-06-24 03:02:04,"Brutální béčkový masakr (Stará béčková legenda, #2) by Shigor Birdman",3.92,12.0,3.0,"September 18, 2023",,,,,
9788090828995.0,2024-06-24 03:02:07,13! by Pavel Tomeš,4.0,37.0,3.0,"January 1, 2023",,,,,
9788076372955.0,2024-06-24 03:02:10,Bažina v obýváku by Kristýna Plíhalová,4.0,1.0,1.0,"December 1, 2023",,,,,
9788027801299.0,2024-06-24 03:02:16,Likvidátor by Honza Slívka,4.36,11.0,1.0,"August 23, 2023",,,,,
9788027139927.0,2024-06-24 03:02:23,"Tanec za odpuštění (Hřiště lásky, #2) by M.K.  Hardy",4.05,83.0,18.0,"February 6, 2023",,,,,
9788072157099.0,2024-06-24 03:02:28,Knihy básní by Vladimíra Čerepková,4.0,2.0,0.0,"January 1, 2023",,,,,
9788027714452.0,2024-06-24 03:02:29,Buď hodná by Irena Piloušková,3.83,18.0,5.0,"March 8, 2023",,,,,
9788025366875.0,2024-06-24 03:02:33,Kód Mýtina - Zpátky ve Hře by Vojtěch Hlavenka,4.17,6.0,5.0,"April 4, 2024",,,,,
9788027801862.0,2024-06-24 03:02:37,Chrám Azylu (Zákon azylu #3) by Lucie Lukačovičová,4.22,9.0,2.0,"May 2, 2024",,,,,
9788026725350.0,2024-06-24 03:02:40,"Devátý neznámý (Emily a komorník, #2) by Jan Gardner",3.36,14.0,2.0,"September 28, 2023",,,,,
9788024950266.0,2024-06-24 03:02:42,Ostrov by Rudolf Havlík,3.17,6.0,2.0,"February 1, 2023",,,,,
9788088411246.0,2024-06-24 03:02:48,Hella by Alena Machoninová,3.85,34.0,4.0,"January 1, 2023",,,,,
9788024953878.0,2024-06-24 03:02:50,Friedrich řečený Bedřich: Příběh českého skladatele by Milena Štráfeldová,3.5,2.0,0.0,"March 1, 2024",,,,,
9788088378198.0,2024-06-24 03:02:54,Stříbrný kouzelník by Jindřich Mann,3.79,14.0,0.0,"January 1, 2023",,,,,
9788075304391.0,2024-06-24 03:02:59,Vulturnus by Ewald Murrer,5.0,1.0,0.0,"January 1, 2023",,,,,
9788011034887.0,2024-06-24 03:03:01,Formulista by Michaela Schmiedlová,4.14,94.0,23.0,"September 18, 2023",,,,,
9788024951560.0,2024-06-24 03:03:05,Perly v botě by Jakub Kohák,0.0,0.0,0.0,"September 1, 2023",,,,,
9788027907908.0,2024-06-24 03:03:07,Večírek s hořkým koncem by Veronika Černucká,4.0,2.0,0.0,"January 1, 2023",,,,,
9788072225743.0,2024-06-24 03:03:11,Kriminální případy z Orlických hor 2 by Jiří Mach,4.0,3.0,0.0,"July 1, 2023",,,,,
9788088243786.0,2024-06-24 03:03:14,Zánik městečka Olšiny by Jaroslav Havlíček,4.0,3.0,2.0,"January 1, 2023",,,,,
9788076914001.0,2024-06-24 03:03:17,Gwailou by Ludmila Šimková,3.67,3.0,1.0,"May 6, 2024",,,,,
9788076960008.0,2024-06-24 03:03:22,Jen jednou za věčnost by Martin Vopěnka,4.0,1.0,0.0,"January 1, 2023",,,,,
9788025742365.0,2024-06-24 03:05:35,Město v mlze by Jaroslav Konáš,4.0,29.0,10.0,"January 1, 2023",,,,,
9788090818538.0,2024-06-24 03:05:38,Mezitah: Chyba lávky by Albert Maršík,0.0,0.0,0.0,"September 1, 2023",,,,,
9788027138883.0,2024-06-24 03:05:40,Kluk v kopačkách by Markéta Bolfová,5.0,2.0,0.0,"January 23, 2023",,,,,
9788090809161.0,2024-06-24 03:05:44,Přenašeči závěsů by Ondřej L. Hrabal,4.0,5.0,0.0,"March 1, 2023",,,,,
9788072279005.0,2024-06-24 03:05:47,Pasáže by Michal Ajvaz,5.0,2.0,0.0,"January 1, 2024",,,,,
9788074435072.0,2024-06-24 03:05:50,Až pleskne brok by Ján Sedal,0.0,0.0,0.0,"March 20, 2024",,,,,
9788075884619.0,2024-06-24 03:05:58,Povídky smíchovské by Marie Rejfová,3.88,16.0,3.0,"May 3, 2023",,,,,
9788076911000.0,2024-06-24 03:06:05,"Hradní intrikáři (Bohemian Royals, #2) by Lena Valenová",4.18,22.0,5.0,"April 24, 2023",,,,,
9788090876484.0,2024-06-24 03:06:11,Starý paní mají v ústech porcelán by Monika Tintěrová,3.0,2.0,0.0,"January 1, 2023",,,,,
9788027138166.0,2024-06-24 03:06:13,Zbabělci a vrazi by Jakub Zachrdla,5.0,1.0,0.0,"January 1, 2023",,,,,
9788027520466.0,2024-06-24 03:06:15,Pusťte světlo do tmavého večera by Jan Kholl,3.67,9.0,2.0,"April 17, 2024",,,,,
9788088378303.0,2024-06-24 03:06:18,Sudetenlove by Filip Raif,4.19,27.0,2.0,"January 1, 2023",,,,,
9788075211828.0,2024-06-24 03:06:22,Poslední cestopisy by Zofia Bałdyga,4.64,22.0,2.0,"January 1, 2023",,,,,
9788024952512.0,2024-06-24 03:06:25,Co tě nezabije by Aňa Geislerová,3.47,64.0,4.0,"January 1, 2023",,,,,
9788090876408.0,2024-06-24 03:06:30,Otevřely se dveře by Jiří Staněk,2.0,1.0,0.0,"January 1, 2023",,,,,
9788020722003.0,2024-06-24 03:06:31,Kohouti budou zpívat by Marta Veselá Jirousová,4.0,1.0,1.0,"December 1, 2023",,,,,
9788090856851.0,2024-06-24 03:06:36,Nepůvodní druhy by Tomáš Tománek,3.33,3.0,0.0,"January 1, 2023",,,,,
9788027910014.0,2024-06-24 03:06:39,Kronika hříšného kněze aneb Bestie z Karlštejna by Naďa Horáková,3.67,6.0,2.0,"January 1, 2023",,,,,
9788025740323.0,2024-06-24 03:06:57,Nejvyšší karta by Petra Hůlová,3.39,124.0,11.0,"March 1, 2023",,,,,
9788088067757.0,2024-06-24 03:07:03,Není nebe nad Mexikem by Michal Březina,3.4,5.0,1.0,"April 3, 2023",,,,,
9788027910137.0,2024-06-24 03:07:08,"Jak se do lesa volá (Martin Stein, #3) by Marie Horová",4.0,2.0,0.0,"January 1, 2023",,,,,
9788087908648.0,2024-06-24 03:07:11,Povyk by Božena Správcová,4.0,1.0,0.0,"January 1, 2023",,,,,
9788087908723.0,2024-06-24 03:07:15,Dokumenty by Kamil Bouška,4.75,4.0,0.0,"January 1, 2023",,,,,
9788024950211.0,2024-06-24 03:09:27,Co zpívá Sojka by Lenka Poláčková,3.67,9.0,2.0,"January 1, 2023",,,,,
9788076373983.0,2024-06-24 03:09:35,Přístav by Magdalena Rejžková,3.32,25.0,3.0,"September 1, 2023",,,,,
9788024949949.0,2024-06-24 03:09:44,Návrat nežádoucí by Lenka Potůčková,3.92,12.0,1.0,"March 1, 2023",,,,,
9788088067856.0,2024-06-24 03:09:46,Rovnováha by Petr Švec,4.17,6.0,2.0,"May 22, 2023",,,,,
9788024952826.0,2024-06-24 03:09:48,"Vraždy na Grabštejně (Případy Vincenta Hory, #1) by David Glockner",0.0,0.0,0.0,"January 1, 2024",,,,,
9788027904709.0,2024-06-24 03:09:50,Dvojitý šach by Jan Michl,4.0,1.0,0.0,"January 1, 2023",,,,,
9788026451174.0,2024-06-24 03:09:53,Bestie v uniformě by Lukáš Křišťan,3.78,9.0,4.0,"February 19, 2024",,,,,
9788076617261.0,2024-06-24 03:09:55,Jsme nevyhnutelní (Navždycky #4) by Nofreeusernames,4.03,534.0,84.0,"May 8, 2023",,,,,
9788074434983.0,2024-06-24 03:10:03,Na cvičišti. Bojiště by Daniel Hradecký,4.11,9.0,3.0,"January 1, 2023",,,,,
9788072444816.0,2024-06-24 03:10:07,Město nad městem by Lucie Brejšová,4.6,15.0,7.0,"May 9, 2023",,,,,
9788027515608.0,2024-06-24 03:10:10,Schrödingerův hotel by Stanislav Beran,3.38,13.0,2.0,"April 5, 2023",,,,,
9788027517909.0,2024-06-24 03:10:12,Němé duše by Jitka Ládrová,3.09,33.0,12.0,"January 1, 2023",,,,,
9788076625990.0,2024-06-24 03:10:15,Ovál by Jiří  Homola,4.23,13.0,1.0,"February 19, 2024",,,,,
9788090856882.0,2024-06-24 03:10:16,<30 by Anežka Nováková,2.0,1.0,0.0,"January 1, 2023",,,,,
9788076910911.0,2024-06-24 03:10:20,Rozchodové řízení by Petr  Procházka,2.0,5.0,1.0,"September 11, 2023",,,,,
9788027907922.0,2024-06-24 03:10:23,Zásnubní prsten by Vlastimil Vondruška,3.81,16.0,1.0,"January 1, 2023",,,,,
9788027137855.0,2024-06-24 03:10:26,Konzultant by Antonín Mazáč,4.36,11.0,2.0,"January 1, 2023",,,,,
9788027907731.0,2024-06-24 03:10:28,Odsouzen k smrti by Veronika Martinková,3.63,8.0,1.0,"January 1, 2023",,,,,
9788027801510.0,2024-06-24 03:10:32,Krev pro divoženku by Kristýna Sněgoňová,4.1,59.0,12.0,"November 9, 2023",,,,,
9788024292724.0,2024-06-24 03:10:34,Zítra přijde Olah by Martin Sichinger,3.88,25.0,3.0,"September 1, 2023",,,,,
9788075885029.0,2024-06-24 03:10:36,"Velice dlouhé schody (Ota Fink, #9) by Jaroslav Velinský",4.31,13.0,3.0,"August 28, 2023",,,,,
9788074762666.0,2024-06-24 03:10:40,Úterní poledne by Tomáš Král,4.0,1.0,0.0,"January 1, 2023",,,,,
9788024952291.0,2024-06-24 03:10:43,Věci mezi lidmi a byty by David Budai,4.0,3.0,1.0,"October 1, 2023",,,,,
9788074655999.0,2024-06-24 03:10:45,Voňavka by Robert Wudy,4.0,1.0,0.0,"January 1, 2023",,,,,
9788074565649.0,2024-06-24 03:10:48,Krusta temné hvězdy   (Válka memů #3) by Richard Šusta,0.0,0.0,0.0,"April 18, 2024",,,,,
9788027909872.0,2024-06-24 03:10:53,"Katův odkaz (Letopisy královské komory, #17) by Vlastimil Vondruška",3.8,5.0,0.0,"January 1, 2023",,,,,
9788020721839.0,2024-06-24 03:10:57,Tchyně nemá jazyk by Kateřina Rudčenková,3.53,15.0,1.0,"September 1, 2023",,,,,
9788026446385.0,2024-06-24 03:11:08,K(n)oření života by Miloš Knor,1.0,2.0,1.0,"March 2, 2023",,,,,
9788075304544.0,2024-06-24 03:11:12,Domeček pro panenky by Ivan Wernisch,5.0,1.0,0.0,"January 1, 2023",,,,,
9788088467687.0,2024-06-24 03:11:14,Biograf láska by Uljana Donátová,3.25,4.0,0.0,"January 1, 2023",,,,,
9788025740804.0,2024-06-24 03:11:16,Splín arcibiskupa Kohna by Jiří Kamen,0.0,0.0,0.0,"January 1, 2023",,,,,
9788076624931.0,2024-06-24 03:11:20,"Kniha, kterou posypal hvězdný prach by Nora Eckhardtová",3.53,81.0,11.0,"August 1, 2023",,,,,
9788020463029.0,2024-06-24 03:11:23,Když za nás Bůh netahá kaštany z ohně by Marek Orko Vácha,3.14,7.0,2.0,"March 28, 2024",,,,,
9788027517701.0,2024-06-24 03:11:25,Lenochod Jimmy & jeho backup band by Pavel Bareš,4.15,131.0,28.0,"October 3, 2023",,,,,
9788087780398.0,2024-06-24 03:11:30,Amen = Amen by Ilona Ferková,3.5,4.0,0.0,"January 1, 2023",,,,,
9788074565779.0,2024-06-24 03:11:32,Komanda Omega by Jan Kotouč,4.0,2.0,0.0,"May 22, 2024",,,,,
9788089550944.0,2024-06-24 03:11:33,Magus by Kamil Zbruž,1.0,1.0,0.0,"January 1, 2023",,,,,
9788024292342.0,2024-06-24 03:11:35,Zvedá se vítr by Kateřina Surmanová,3.7,105.0,17.0,"September 1, 2023",,,,,
9788026511151.0,2024-06-24 03:11:39,Sundat se jak fénix by Martina Babišová,3.64,11.0,2.0,"March 16, 2023",,,,,
9788088067993.0,2024-06-24 03:11:44,Sešívance: Druhý steh by Honza Vojtíšek,3.6,5.0,1.0,"January 1, 2023",,,,,
9788011039202.0,2024-06-24 03:11:49,"Cesta dvou, Afrika by Tom Jurka",5.0,5.0,2.0,"December 1, 2023",,,,,
9788076455146.0,2024-06-24 03:11:52,Hory dávají chléb: Zlomek kroniky hor by Miloš Gerstner,3.0,1.0,0.0,"January 1, 2023",,,,,
9788027908042.0,2024-06-24 03:11:54,Když se mnou půjdeš tajgou by Helena Drdlová,3.83,6.0,2.0,"January 1, 2023",,,,,
9788024950242.0,2024-06-24 03:11:56,Někdy je potřeba prohodit role by Eva Vychodilová,4.14,7.0,0.0,"January 1, 2023",,,,,
9788075464620.0,2024-06-24 03:11:57,Trnitá cesta by Sarah Parsley,3.33,3.0,0.0,"January 1, 2023",,,,,
9788027722372.0,2024-06-24 03:12:00,Teorie býka by Magdalena Maxová,3.85,27.0,5.0,"January 1, 2023",,,,,
9788090875968.0,2024-06-24 03:12:02,Bohumil by Veronika Hájek Hurdová,4.14,22.0,0.0,"January 1, 2023",,,,,
9788027517886.0,2024-06-24 03:12:03,Legendy a litanie by Radek Malý,4.0,1.0,0.0,"January 1, 2023",,,,,
9788024292847.0,2024-06-24 03:12:05,"Fialky, tajemství a jiné povídky by Daniela Fischerová",4.0,14.0,2.0,"September 1, 2023",,,,,
9788074076459.0,2024-06-24 03:12:09,Jitřní záře by Dan Wlodarzcyk,0.0,0.0,0.0,"January 1, 2024",,,,,
9788075211224.0,2024-06-24 03:12:11,Výlet do Schengenu / Můj jediný čtenář by Jonáš Hájek,3.6,5.0,2.0,"January 1, 2023",,,,,
9788024295527.0,2024-06-24 03:12:14,Neonová cizinka by Filip Klouda,4.0,13.0,3.0,"January 18, 2024",,,,,
9788024286808.0,2024-06-24 03:12:16,Rodiny a rodinky by Alena Mornštajnová,3.5,12.0,0.0,"January 1, 2023",,,,,
9788090878501.0,2024-06-24 03:12:18,Vina a trest by Veronika Martinková,3.33,3.0,0.0,"January 1, 2023",,,,,
9788074434891.0,2024-06-24 03:12:20,Nějaké ženy a jacísi muži by Alena Zemančíková,3.67,3.0,0.0,"January 1, 2023",,,,,
9788076373853.0,2024-06-24 03:12:22,Ještě jeden level by Ondřej Trhoň,5.0,5.0,1.0,"May 1, 2024",,,,,
9788075089519.0,2024-06-24 03:12:24,Cesta hadí kánoe: Mýty a legendy Jižní Ameriky by Ondřej Pivoda,0.0,0.0,0.0,"January 1, 2023",,,,,
9788088367291.0,2024-06-24 03:12:30,I smutek byl jen sen. Poezie Josefa Kocourka by Josef Kocourek,4.0,1.0,0.0,"January 1, 2023",,,,,
9788027518111.0,2024-06-24 03:12:33,Taneční hodiny dělníků dřevařského závodu by Václav Vomáčka,0.0,0.0,0.0,"January 1, 2023",,,,,
9788027907717.0,2024-06-24 03:12:35,Koniáš kontra Špork by Jiří Dobrylovský,3.5,2.0,0.0,"January 1, 2023",,,,,
9788027515516.0,2024-06-24 03:12:37,"Lampář, lodivodka a kluk z továrny na slzy by Kateřina Havlíková",3.81,36.0,10.0,"April 1, 2023",,,,,
9788024950143.0,2024-06-24 03:12:41,Vesničanka by Mirka Skočílková,3.65,17.0,0.0,"February 1, 2023",,,,,
9798373986052.0,2024-07-01 02:00:07,Jugando con Formas 2 (Spanish Edition) by Eduardo Duran,0.0,0.0,0.0,"January 16, 2023",,,,,
9788076018587.0,2024-07-01 02:00:10,Strach a úzkost a jak na ně by Radkin Honzák,3.09,11.0,0.0,"October 1, 2023",,,,,
9788080906511.0,2024-07-01 02:02:27,Kniha – najväčší vynález ľudstva: Ako úspešne vyrobiť a umiestniť knihu na trhu by Martin Kasarda,2.5,2.0,0.0,"November 27, 2023",,,,,
9788080905545.0,2024-07-01 02:02:34,V zajatí narcizmu by Robert Tomšik,4.39,23.0,6.0,"May 9, 2023",,,,,
9788027518722.0,2024-07-01 02:02:54,Jak se učí poezie by Václav Jindráček,4.0,1.0,0.0,"January 1, 2024",,,,,
9788075212153.0,2024-07-01 02:02:59,Zbabělé zápisky z ukrajinské války by Adéla Knapová,3.33,12.0,2.0,"January 1, 2023",,,,,
9788076560673.0,2024-07-01 02:03:03,Šíp s modrým peřím: Tři příběhy z Kublova a Velízu by Oldřich Selucký,5.0,1.0,0.0,"January 1, 2023",,,,,
9788024297675.0,2024-07-01 02:03:16,Bláznivé rodičovství: humorná siesta pro unavené rodiče by Červená propiska,4.33,3.0,0.0,"May 1, 2024",,,,,
9788026451587.0,2024-07-01 02:03:22,Věra Mikulcová: příběh kulturistky by Věra Mikulcová,5.0,1.0,0.0,"January 1, 2024",,,,,
9788024952352.0,2024-07-01 02:03:28,Syn draka by Kristýna Freiová,1.0,1.0,1.0,"November 1, 2023",,,,,
9788076018334.0,2024-07-01 02:03:30,"O Vinohradech, kdysi královských by Hana Lamková",2.0,2.0,1.0,"August 21, 2023",,,,,
9788020034366.0,2024-07-01 02:03:42,Hovory o Ukrajině by Radomyr Mokryk,4.0,14.0,1.0,"January 1, 2023",,,,,
9788026448563.0,2024-07-01 02:04:07,Ženy zločinu by Lucie Bechynková,3.24,72.0,12.0,"January 1, 2023",,,,,
9788027609666.0,2024-07-01 02:04:09,Do We Live Humanly? by Iva Knobloch,0.0,0.0,0.0,"January 1, 2024",,,,,
9788027138975.0,2024-07-01 02:04:12,Pražský (k)rok Kláry Hášové by Klára Hášová,3.5,6.0,1.0,"January 1, 2023",,,,,
9788024285269.0,2024-07-01 02:04:17,Život za první republiky by Hana Kneblová,4.0,4.0,1.0,"January 1, 2023",,,,,
9788026220497.0,2024-07-01 02:04:20,Nebuď p*ča aneb jak (ne)pracovat s dětmi by Tomáš Morávek,4.29,128.0,15.0,"January 1, 2023",,,,,
9788076841598.0,2024-07-01 02:04:25,Pavučina minulosti by Zuzana S.,0.0,0.0,0.0,"March 14, 2023",,,,,
9788020034014.0,2024-07-01 02:04:26,Putování po Hedvábné cestě: Cesta staletími mezi Čínou a Evropou by Vladimír Liščák,5.0,1.0,0.0,"January 1, 2023",,,,,
9788028003760.0,2024-07-01 02:04:33,What tumors teach us: Parallels in cell and human behavior by Jana Šmardová,0.0,0.0,0.0,"December 8, 2023",,,,,
9788074852671.0,2024-07-01 02:04:41,Prokletí impéria a ruská lež: Rusk a Ukrajina v kontextu a Kontextech by Kateřina Hloušková,5.0,1.0,0.0,"January 1, 2023",,,,,
9788026449997.0,2024-07-01 02:04:47,Ájurvéda & jóga pro ženy by Zuzana Klingrová,4.33,3.0,0.0,"November 9, 2023",,,,,
9788076490475.0,2024-07-01 02:04:54,Vojenská služba v interdisciplinární perspektivě by Petr Wohlmuth,4.5,2.0,0.0,"January 1, 2023",,,,,
9788026511854.0,2024-07-01 02:04:56,Náměsíční vrazi by Stanislava Veselá,4.15,53.0,3.0,"January 1, 2023",,,,,
9788088433354.0,2024-07-01 02:04:59,Česká inteligence 20. století by Pavel Kosatík,4.5,2.0,0.0,"January 1, 2023",,,,,
9788024951157.0,2024-07-01 02:05:02,Karel IV. – Vzpoura vévodů by Jaromír Jindra,0.0,0.0,0.0,"August 1, 2023",,,,,
9788076019225.0,2024-07-01 02:05:08,"Děti v ohrožení: Krize, odolnost a psychické zdraví by Michal Hrdlička",4.5,2.0,1.0,"March 25, 2024",,,,,
9788072815814.0,2024-07-01 02:05:12,Na život se nečeká by Jaroslav Dušek,4.5,2.0,1.0,"January 1, 2023",,,,,
9788075640901.0,2024-07-01 02:07:31,Nahoře nad mraky září slunce vždycky by Petruška Šustrová,4.33,3.0,0.0,"January 1, 2023",,,,,
9788028002992.0,2024-07-01 02:07:48,Mé celoživotní janáčkování: Hovory nejen o hudbě by Miloš Štedroň,0.0,0.0,0.0,"January 1, 2023",,,,,
9788026219408.0,2024-07-01 02:08:09,Terapie mezi stromy by Adam Táborský,4.0,3.0,0.0,"January 1, 2023",,,,,
9788027131341.0,2024-07-01 02:08:11,Šikmé tkaní by Dana Mašková,5.0,1.0,0.0,"January 1, 2023",,,,,
9788072852826.0,2024-07-01 02:10:34,Blahomír Borovička: Vzpomínky hlavního architekta Prahy by Petr Roubal,5.0,2.0,0.0,"January 1, 2023",,,,,
9788072550524.0,2024-07-01 02:10:39,"Kdo jsem já, abych vedl by David Novak",5.0,1.0,0.0,"January 1, 2024",,,,,
9788088406686.0,2024-07-01 02:10:46,Už budeš? Kniha moderní sexuality by Zorya Blue,0.0,0.0,0.0,"January 1, 2023",,,,,
9788026450009.0,2024-07-01 02:10:49,České podsvětí Josefa Klímy by Josef Klíma,4.25,12.0,2.0,"January 1, 2023",,,,,
9788024657103.0,2024-07-01 02:10:59,Praha 15. století: Konfliktní společenství by Martin Nodl,0.0,0.0,0.0,"December 1, 2023",,,,,
9788074373824.0,2024-07-01 02:11:03,Cestmír Suška: Things Outside by Cestmir Suska,0.0,0.0,0.0,"April 18, 2023",,,,,
9788024656205.0,2024-07-01 02:11:09,Vietnam vzdálený i blízký: Potomci Vietnamců v Česku by Andrea Svobodová,4.5,2.0,0.0,"March 11, 2024",,,,,
9788025741917.0,2024-07-01 02:11:10,Vilda: Příběh tančícího elegána Vildy Jakše by Dalibor Vácha,4.18,11.0,2.0,"January 1, 2023",,,,,
9788074226892.0,2024-07-01 02:11:12,Dějiny Arménie by Petra Košťálová,4.67,3.0,0.0,"April 13, 2023",,,,,
9788076893085.0,2024-07-01 02:11:14,Přepište dějiny potřetí by Michal Stehlík,4.54,13.0,4.0,"January 1, 2023",,,,,
9788027151707.0,2024-07-01 02:11:20,"Automobily - Výkladový slovník: Jména, značky a znaky by Jiří Fiala",0.0,0.0,0.0,"January 1, 2024",,,,,
9788074903021.0,2024-07-01 02:11:26,"Firma jsou lidé, lidé jsou síla! by Petr Kmošek",5.0,1.0,0.0,"June 21, 2023",,,,,
9788076019157.0,2024-07-01 02:11:33,Dějiny Slovenska by Jan Rychlík,0.0,0.0,0.0,"February 26, 2024",,,,,
9788090880719.0,2024-07-01 02:11:39,"Neohlížej se, zkameníš by Alena Wagnerová",4.1,10.0,0.0,"January 1, 2023",,,,,
9788090907706.0,2024-07-01 02:11:42,Bůh je mrtev: Nic není dovoleno by Tereza Matějčková,3.88,33.0,8.0,"January 1, 2023",,,,,
9788072529957.0,2024-07-01 02:11:51,Mazal tov! Cesta životem v židovské tradici by David Maxa,3.6,5.0,0.0,"January 1, 2023",,,,,
9788076661158.0,2024-07-01 02:11:54,Rapovej deník Lukáše Kouřila by Lukáš Kouřil,3.88,16.0,4.0,"January 1, 2023",,,,,
9788026447214.0,2024-07-01 02:11:59,"Fenomén Rychlebské hory: Vše, co potřebujete vědět o nedotčené perle Sudet by Pavel Macháček",3.0,1.0,0.0,"April 27, 2023",,,,,
