DK_isbn,DK_date,DK_titul,DK_tags,DK_Chci_si_koupit,DK_rating,DK_ratings_count,DK_Přečtených,DK_Chystám_se_číst,DK_Právě_čtených,DK_Čtenářské_výzvě,DK_Knihotéce,DK_Doporučených,DK_dalších_seznamech
9788073233853,2024-04-01 14:59:31,Sežrali ho v Polynésii,[],,88.0,5.0,5.0,2.0,,,,,
9788024287669,2024-04-01 14:59:32,I v blázinci se dá žít,[],4.0,45.0,17.0,24.0,18.0,,3.0,47.0,,1.0
9788074433986,2024-04-01 14:59:33,Sebrané básně IV,['česká poezie'],1.0,100.0,2.0,1.0,,,,4.0,,
9788074434600,2024-04-01 14:59:35,Démonoskopie,['prvotina'],,60.0,3.0,3.0,,1.0,,3.0,,
9788027515516,2024-04-01 14:59:36,"Lampář, lodivodka a kluk z továrny na slzy","['prvotina', 'česká fantasy', 'postapokalyptické romány']",25.0,78.0,50.0,56.0,75.0,3.0,11.0,46.0,3.0,1.0
9788027515950,2024-04-01 14:59:37,Hezké počasí,[],5.0,85.0,11.0,13.0,11.0,,,6.0,1.0,
9788027711611,2024-04-01 14:59:39,Rodinná tragédie a jiné povídky,"['satira', 'humor', 'kritika', 'politická satira']",3.0,73.0,3.0,2.0,1.0,,,8.0,,
9788075465184,2024-04-01 14:52:48,"Ano, pane Božský","['erotické romány', 'české romány', 'romány pro ženy']",17.0,88.0,67.0,65.0,59.0,2.0,3.0,91.0,4.0,1.0
9788024295947,2024-04-01 14:52:50,Někdo z nás,[],125.0,89.0,136.0,162.0,401.0,30.0,34.0,125.0,11.0,7.0
9788088343691,2024-04-01 14:52:52,Mlok 2023,[],1.0,80.0,2.0,3.0,4.0,2.0,,2.0,,
9788024748924,2024-04-01 14:52:56,Sherlock Holmes: Skandál v Čechách (komiks),"['Čechy', 'komiksy']",6.0,94.0,47.0,58.0,5.0,1.0,4.0,14.0,3.0,1.0
9788075465191,2024-04-01 14:52:57,Meč pro krále,[],6.0,92.0,17.0,14.0,32.0,1.0,1.0,39.0,,
9788024295893,2024-04-01 14:53:00,Šťastně až na věky,"['partnerské vztahy', 'polyamorie']",37.0,83.0,7.0,7.0,93.0,,3.0,28.0,,
9788020722096,2024-04-01 14:53:01,Planetky,[],1.0,100.0,1.0,1.0,10.0,,,,,
9788090910102,2024-04-01 14:53:02,Jedna k jedný,[],,60.0,2.0,2.0,,,,2.0,,
9788027912841,2024-04-01 14:53:05,Smrt šumavského poustevníka,"['poustevníci', 'Oldřich z Chlumu (fiktivní postava), 1229–']",26.0,91.0,22.0,33.0,41.0,5.0,9.0,40.0,2.0,1.0
9788025743126,2024-04-01 14:53:06,Náraz / Prales,[],6.0,79.0,14.0,18.0,32.0,1.0,6.0,35.0,,2.0
9788027913084,2024-04-01 14:53:08,Panoptikum pana Perkinse,"['české detektivky', 'poutě, lunaparky, zábavní parky']",5.0,98.0,8.0,7.0,21.0,3.0,,34.0,,
9788027913107,2024-04-01 14:53:09,Odložená spravedlnost,[],3.0,80.0,2.0,2.0,7.0,1.0,,37.0,,
9788027913053,2024-04-01 14:53:11,Pomsta mrtvého kněze,[],7.0,90.0,4.0,5.0,17.0,1.0,,39.0,,
9788088455080,2024-04-01 15:03:42,Sebevražda... a jak dál?!,"['sebevražda', 'myšlenky na sebevraždu']",,60.0,4.0,5.0,1.0,1.0,,2.0,1.0,
9788070562420,2024-04-01 15:03:49,Cesta předurčena osudem: Květa a Jitka Válovy,['dvojjazyčná vydání'],1.0,100.0,2.0,2.0,1.0,,,,1.0,2.0
9788076833180,2024-04-01 14:56:53,Zítřek ti nikdo neslíbil,"['thrillery', 'ztráta paměti, amnézie', 'postapokalyptické romány']",45.0,71.0,261.0,323.0,189.0,6.0,53.0,154.0,7.0,3.0
9788026511519,2024-04-01 14:56:54,Můj rok 1971,"['Československo', 'komunismus', '70. léta 20. století', 'rok 1971']",3.0,76.0,5.0,6.0,10.0,,1.0,6.0,,
9788027801534,2024-04-01 14:56:58,Říše,"['nacismus', 'alternativní historie', 'české sci-fi']",37.0,84.0,285.0,347.0,122.0,1.0,38.0,145.0,16.0,3.0
9788024291840,2024-04-01 14:57:09,Krvavé léto,"['Václav III., král, 1289-1306']",11.0,72.0,89.0,123.0,45.0,,5.0,82.0,2.0,1.0
9788027906499,2024-04-01 14:57:10,"Husitská epopej. V, 1450","['středověk', 'husité']",31.0,89.0,328.0,493.0,101.0,8.0,37.0,235.0,30.0,5.0
9788026724636,2024-04-01 14:58:50,Na plný koule,"['humor', 'hudební skupiny, kapely', 'rock', 'hudebníci, muzikanti', 'humoristické romány']",16.0,82.0,39.0,46.0,61.0,1.0,6.0,43.0,3.0,
9788026511151,2024-04-01 14:58:51,Sundat se jak fénix,[],1.0,68.0,23.0,29.0,18.0,1.0,6.0,35.0,1.0,2.0
9788076617261,2024-04-01 14:58:53,Jsme nevyhnutelní,"['romantika', 'pro dospívající mládež (young adult)']",30.0,78.0,186.0,216.0,65.0,3.0,44.0,130.0,16.0,5.0
9788026724551,2024-04-01 14:58:55,Josefíně všichni lžou,"['česká literatura', 'Karlovy Vary', 'Alzheimerova choroba']",48.0,78.0,322.0,401.0,305.0,6.0,78.0,94.0,15.0,5.0
9788076508989,2024-04-01 14:58:56,Můj život v síti,"['psychologie', 'úvahy a zamyšlení', 'šikana', 'kyberprostor', 'pro mládež', 'společenské vědy', 'vztahy', 'tvůrčí psaní', 'dívky', 'počítačové hry']",5.0,85.0,8.0,8.0,17.0,,,3.0,2.0,1.0
9788020614957,2024-04-01 14:58:58,Buď mým hříchem,"['láska', 'zrada', 'intriky', 'historické romance']",7.0,89.0,7.0,9.0,21.0,,,48.0,1.0,
9788072116232,2024-04-01 14:58:59,Sen poté,[],,80.0,1.0,1.0,,,,,,
9788076373389,2024-04-01 14:59:00,Ekstase,[],7.0,83.0,27.0,34.0,43.0,,2.0,2.0,3.0,
9788074229350,2024-04-01 14:59:04,Severka,"['totalitní stát', 'Severní Korea', 'totalitní režimy', 'české romány']",126.0,88.0,618.0,865.0,493.0,45.0,208.0,195.0,41.0,8.0
9788086751627,2024-04-01 14:59:06,Vyprávění za zpěvu ptáků,[],1.0,83.0,7.0,6.0,5.0,,,2.0,,
9788075304131,2024-04-01 14:59:08,Země pod nohama (road poem),[],,80.0,2.0,2.0,1.0,,,1.0,,
9788024286136,2024-04-01 14:59:09,Vetřelec,[],80.0,86.0,696.0,865.0,306.0,12.0,159.0,226.0,43.0,7.0
9788088268734,2024-04-01 14:59:10,Pstruh je nehybný,[],,75.0,4.0,6.0,2.0,,,3.0,1.0,
9788000071183,2024-04-01 14:59:12,Ladův veselý přírodopis,"['Josef Lada', 'pro děti od 4 let']",2.0,91.0,25.0,52.0,3.0,,1.0,37.0,4.0,1.0
9788090855298,2024-04-01 14:59:13,Ztracená královna,[],2.0,53.0,3.0,3.0,1.0,1.0,1.0,1.0,,
9788088378198,2024-04-01 14:59:14,Stříbrný kouzelník,['české romány'],16.0,85.0,11.0,10.0,61.0,1.0,1.0,3.0,,
9788076911628,2024-04-01 14:50:07,Návrat do Bransonu,['horory'],,90.0,6.0,6.0,10.0,,1.0,30.0,,1.0
9788011035303,2024-04-01 14:50:10,Buďsbohem,[],1.0,87.0,3.0,7.0,1.0,,2.0,2.0,2.0,
9788074284540,2024-04-01 14:50:11,Katastrofa,[],,87.0,3.0,3.0,3.0,,1.0,,,
9788027515943,2024-04-01 14:50:12,Má písmena,['česká literatura'],1.0,90.0,2.0,1.0,2.0,,,1.0,,1.0
9788087866696,2024-04-01 14:50:15,Krajem blanických rytířů,['Podblanicko'],2.0,87.0,3.0,3.0,4.0,1.0,,3.0,,
9788090856899,2024-04-01 14:50:20,Prasklé bubliny,"['sexualita', 'schizofrenie']",,90.0,2.0,2.0,1.0,,1.0,3.0,1.0,
9788020722003,2024-04-01 14:50:22,Kohouti budou zpívat,[],2.0,100.0,1.0,5.0,8.0,,2.0,,,
9788027741137,2024-04-01 14:50:23,Černá smečka,"['erotika', 'násilí', 'vulgarismy, nadávky']",41.0,79.0,222.0,297.0,95.0,20.0,54.0,172.0,6.0,5.0
9788090898400,2024-04-01 14:50:26,Zločiny beze zbraní 2c,[],1.0,70.0,2.0,2.0,1.0,,,3.0,1.0,
9788088488644,2024-04-01 14:50:29,23:55,[],7.0,87.0,19.0,20.0,14.0,,8.0,33.0,,1.0
9788090829411,2024-04-01 15:07:51,Pavel Šmok: Choreograf s duší básníka,"['20. století', 'divadlo', 'tanec', 'Pavel Šmok']",,80.0,1.0,1.0,,,1.0,1.0,,
9788097456603,2024-04-01 15:07:55,Labyrintom lásky,[],,60.0,1.0,1.0,1.0,,,1.0,,
9788073316129,2024-04-01 15:07:56,Divoké nápady v bezpečném prostředí: Průvodce pro týmovou tvořivost,[],1.0,100.0,1.0,2.0,,1.0,,,,
9788090885905,2024-04-01 15:07:57,Milan Pacanda: Jackyll & Hyde,[],2.0,92.0,10.0,15.0,6.0,,3.0,5.0,,
9788090885622,2024-04-01 15:08:06,Deník štěstí,[],,100.0,2.0,2.0,1.0,1.0,1.0,,,
9788024656144,2024-04-01 15:13:35,Temná tvář české literatury: Kolotoč moderny,"['česká literatura', 'moderna', 'o české literatuře']",2.0,80.0,1.0,1.0,6.0,,,,,1.0
9788020034663,2024-04-01 15:13:36,Richard Wagner a jeho Židovství v hudbě,"['Židé', 'antisemitismus', 'opery a operety', 'názory a postoje', 'Richard Wagner, 1813-1883', 'židovství', 'hudební skladatelé']",2.0,80.0,2.0,1.0,1.0,,,,,
9788027608263,2024-04-01 15:13:44,Šaman ze země mamutů,[],7.0,92.0,5.0,4.0,8.0,,,27.0,,
9788076950511,2024-04-01 15:13:45,Nevyřešené záhady Egypta,"['Egypt', 'mytologie', 'záhady', 'starověký Egypt']",2.0,100.0,1.0,1.0,6.0,,,27.0,,
9788024294520,2024-04-01 15:13:47,Fotbalová škvára,[],1.0,100.0,1.0,3.0,6.0,1.0,,,,
9788024294872,2024-04-01 15:13:48,Liechtensteinové: Pevně a stále,"['Morava', 'šlechtické rody', 'Lichtenštejnové (šlechta)', 'Lednicko-valtický areál']",1.0,80.0,6.0,4.0,2.0,,,5.0,1.0,
9788088436126,2024-04-01 15:26:17,Jak přežít násilný útok,['terorismus'],,100.0,1.0,1.0,,,,,,
9788024648484,2024-04-01 15:26:27,Amerika v proměnách staletí,[],5.0,80.0,7.0,11.0,3.0,,,6.0,1.0,
9788074974274,2024-04-01 14:57:14,Jiří z Poděbrad: Tlustý král,"['intriky', 'panovníci', 'králové', 'Jiří z Poděbrad, český král, 1420-1471']",2.0,70.0,10.0,16.0,1.0,,,8.0,,
9788024288840,2024-04-01 14:57:19,Když umřel Bowie,[],4.0,72.0,13.0,18.0,16.0,,4.0,3.0,,
9788088318347,2024-04-01 14:57:22,V náručí,[],,100.0,2.0,2.0,,,,,,
9788027715008,2024-04-01 14:57:23,Proměna,"['Šumava', 'útěk', 'lesy', 'české detektivky']",12.0,88.0,105.0,117.0,102.0,3.0,10.0,85.0,5.0,3.0
9788075304186,2024-04-01 14:57:24,Fragmenty devoluce,[],2.0,100.0,4.0,3.0,2.0,,,,2.0,
9788076860131,2024-04-01 14:57:26,Kriminálka,[],14.0,94.0,31.0,40.0,19.0,2.0,5.0,9.0,1.0,
9788088104735,2024-04-01 14:57:27,V čase,[],1.0,93.0,9.0,6.0,,,,,2.0,
9788027801121,2024-04-01 14:57:29,Tanec papírových draků 2: Hon,[],7.0,92.0,54.0,68.0,16.0,1.0,7.0,63.0,4.0,2.0
9788027801169,2024-04-01 14:57:31,Hlubiny města,"['antologie', 'městská (urban) fantasy', 'města']",40.0,83.0,83.0,93.0,112.0,4.0,10.0,80.0,4.0,3.0
9788074565359,2024-04-01 14:57:32,Hrdinové českých zemí,"['alternativní historie', 'válečné sci-fi', 'české sci-fi', 'česká fantastika']",11.0,71.0,38.0,44.0,14.0,2.0,4.0,48.0,2.0,
9788024287348,2024-04-01 14:57:33,Déjà vu,"['vraždy', 'detektivní a krimi romány', 'bezdomovci', 'sérioví vrazi', 'české detektivky', 'staré domy', 'kriminální thrillery']",17.0,77.0,105.0,128.0,103.0,6.0,4.0,97.0,7.0,2.0
9788027137787,2024-04-01 15:30:59,Hry pro rozvoj čtení,['výuka čtení'],3.0,100.0,2.0,1.0,1.0,,,2.0,,2.0
9788026511199,2024-04-01 15:31:01,Můj rok 1983,['rok 1983'],,73.0,3.0,4.0,5.0,,1.0,5.0,,
9788026445579,2024-04-01 15:31:02,Co se tenkrát nemohlo napsat,[],6.0,60.0,2.0,2.0,9.0,,,1.0,,
9788076841208,2024-04-01 15:31:03,Vatikán a Československo ve 20. století,"['Československo', 'Vatikán', 'diplomacie']",2.0,100.0,1.0,,1.0,,,1.0,,
9788072278992,2024-04-01 14:55:02,Když zhasne obloha,[],,100.0,1.0,1.0,,,,,,
9788074504389,2024-04-01 14:55:06,Kříž z kamene,[],1.0,100.0,2.0,2.0,,,1.0,,,
9788024950792,2024-04-01 14:55:17,Anna Falcká,"['Karel IV., český král a římský císař', '14. století', 'Anna Falcká, královna, 1329–1353', 'královny', 'historické romány', 'manželky panovníků']",10.0,84.0,88.0,138.0,48.0,1.0,9.0,97.0,11.0,3.0
9788027741700,2024-04-01 14:55:19,Osudy dobrého vojáka Švejka za světové války,"['první světová válka (1914–1918)', 'humor', 'zfilmováno', 'armáda', 'Rakousko-Uhersko', 'antimilitarismus', 'vojenští duchovní', 'vojáci', 'Švejk', 'pikareskní romány', 'čeští vojáci v 1. světové válce']",38.0,86.0,1372.0,2137.0,289.0,43.0,139.0,798.0,138.0,23.0
9788024657301,2024-04-01 15:31:25,Indie očima Evropanů,"['Indie', 'indická kultura']",1.0,80.0,1.0,3.0,2.0,,,1.0,,
9788027152216,2024-04-01 15:31:31,Rusko,"['Rusko', 'mezinárodní vztahy', 'Ukrajina', 'dějiny národů a států']",4.0,69.0,20.0,20.0,10.0,,1.0,8.0,2.0,2.0
9788027722730,2024-04-01 15:31:33,Kronika života a vlády Karla IV.,"['Karel IV., český král a římský císař', 'panovníci', 'Lucemburkové', 'Svatá říše římská']",11.0,89.0,184.0,269.0,58.0,5.0,28.0,214.0,24.0,3.0
9788075884619,2024-04-01 14:40:03,Povídky smíchovské,"['Praha', 'povídky', 'přelom 19. a 20. století', 'Jan Neruda, 1834-1891', 'Smíchov (Praha)', 'Jakub Arbes', 'arabesky', 'Kinského zahrady']",14.0,90.0,44.0,59.0,48.0,1.0,6.0,55.0,1.0,
9788072278893,2024-04-01 14:40:04,Matka měla ráda třešně,[],,80.0,2.0,2.0,,,,1.0,,
9788025740910,2024-04-01 14:40:06,Až ke křížku,[],10.0,87.0,45.0,57.0,52.0,2.0,7.0,46.0,4.0,1.0
9788072872770,2024-04-01 14:40:07,Cestou na Bořeň,[],,83.0,6.0,7.0,7.0,,1.0,3.0,,
9788075464613,2024-04-01 14:40:08,Kde končí nebe,"['přátelství', 'láska', 'zdravotní sestry', 'rodinné vztahy', 'posmrtný život', 'romantika', 'nadpřirozené jevy']",43.0,92.0,147.0,159.0,140.0,,5.0,89.0,18.0,3.0
9788027721405,2024-04-01 14:40:09,V hrůze a krvi zrozeni,"['hororové povídky', 'české povídky', 'antologie hororu']",16.0,69.0,50.0,50.0,36.0,2.0,6.0,62.0,2.0,3.0
9788076900387,2024-04-01 14:40:11,Úzkost je rozkoš II/II:  nejsem nebudu nebyl jsem,[],5.0,100.0,2.0,3.0,5.0,,,7.0,,
9788024651682,2024-04-01 14:40:12,Na Knížecí/ Horniny/ Ubírati se/ Opovážení/ Z pozůstalosti,['sebrané spisy'],1.0,80.0,1.0,1.0,,,,1.0,,
9788090812772,2024-04-01 14:40:13,Stínový profil,[],,80.0,1.0,1.0,,,,,,
9788076910058,2024-04-01 14:40:15,Snílkova kavárna aneb příběhy zaslechnuté u cappuccina,[],6.0,82.0,17.0,17.0,12.0,,2.0,38.0,,
9788026446965,2024-04-01 14:40:17,Věčně věrný nepřítel,['anorexie'],7.0,78.0,16.0,18.0,22.0,1.0,1.0,29.0,,1.0
9788076110809,2024-04-01 14:40:20,Zpověď posledního mnicha,"['historické detektivky', 'duchovní, klerici']",5.0,73.0,18.0,16.0,19.0,1.0,3.0,28.0,,1.0
9788076910447,2024-04-01 14:40:22,Povídky ze světa tvůrčího psaní,[],1.0,66.0,3.0,3.0,,,2.0,,,
9788026724759,2024-04-01 14:40:23,Proti srsti,[],8.0,80.0,32.0,34.0,31.0,1.0,8.0,41.0,1.0,1.0
9788076616769,2024-04-01 14:56:10,Zvonkohra,"['romantika', 'dívčí romány', 'české romány']",54.0,83.0,175.0,214.0,209.0,2.0,63.0,83.0,20.0,8.0
9788026724278,2024-04-01 14:56:11,Příběh akvamarínu,"['láska', 'tajemství', 'romantika', 'české romány', 'romány pro ženy']",31.0,88.0,167.0,172.0,119.0,3.0,22.0,114.0,11.0,4.0
9788026446101,2024-04-01 14:56:12,Past na sňatkového podvodníka,"['pro ženy', 'partnerské vztahy', 'podvodníci', 'humoristické romány', 'české romány']",10.0,83.0,54.0,62.0,34.0,1.0,11.0,44.0,,
9788075884251,2024-04-01 14:56:12,V mrtvé zóně,"['vesmír', 'mimozemšťané', 'kosmické lodě', 'válečné sci-fi', 'české sci-fi', 'sci-fi', 'mimozemská invaze', 'vrakoviště']",21.0,87.0,117.0,155.0,20.0,4.0,23.0,87.0,5.0,1.0
9788075884213,2024-04-01 14:56:13,Železné srdce,"['Vikingové', 'Paříž', 'Norové', 'Maurové', 'hrdinská fantasy']",8.0,85.0,26.0,32.0,16.0,,2.0,44.0,4.0,
9788026724230,2024-04-01 14:56:13,Vodník,"['Příbramsko', 'české detektivky']",87.0,82.0,457.0,561.0,391.0,14.0,120.0,175.0,27.0,5.0
9788027515400,2024-04-01 14:56:14,U severní zdi,"['vězení, věznice', '50. léta 20. století', 'tajemství', 'pomsta', 'hřbitovy', 'političtí vězni', 'oběti komunismu', 'historické romány', 'české romány']",267.0,95.0,899.0,1117.0,874.0,31.0,227.0,228.0,112.0,20.0
9788027138883,2024-04-01 14:56:14,Kluk v kopačkách,"['pro děti', 'ochrana zvířat', 'kluci', 'kamarádi', 'školáci', 'pro děti od 9 let', 'parta dětí', 'fotbal, kopaná', 'autorské ilustrace']",4.0,95.0,17.0,18.0,4.0,1.0,2.0,4.0,2.0,1.0
9788027137855,2024-04-01 14:56:15,Konzultant,[],12.0,84.0,62.0,66.0,58.0,2.0,4.0,70.0,5.0,2.0
9788076832947,2024-04-01 14:56:16,Jiné místo,"['české detektivky', 'Luhačovice']",62.0,71.0,477.0,547.0,272.0,5.0,103.0,144.0,14.0,5.0
9788026446118,2024-04-01 14:56:16,Deníček Camille G: Spešl,[],,78.0,32.0,28.0,12.0,2.0,3.0,45.0,1.0,
9788027714452,2024-04-01 14:56:17,Buď hodná,"['Československo', 'rodinné vztahy', 'psychologické romány', 'socialismus', 'české romány']",17.0,81.0,61.0,75.0,98.0,2.0,7.0,68.0,4.0,3.0
9788076338630,2024-04-01 14:56:18,Ohnivá stopa,"['Francie', 'žhářství', 'první republika, 1918-1938', 'české detektivky']",,70.0,10.0,14.0,13.0,,2.0,43.0,,1.0
9788026724285,2024-04-01 14:56:20,Deník Věrky Kohnové: Jak ráda bych tak zůstala,[],53.0,92.0,187.0,256.0,215.0,3.0,94.0,100.0,22.0,2.0
9788026445456,2024-04-01 14:56:21,Polistopad,[],9.0,38.0,20.0,27.0,19.0,1.0,9.0,39.0,,1.0
9788027907779,2024-04-01 14:56:22,"Dvakrát měř, pak manžela řež","['pro ženy', 'milostné romány', 'manželství', 'manželská krize']",2.0,72.0,37.0,52.0,18.0,1.0,5.0,72.0,2.0,
9788027907809,2024-04-01 14:56:23,"Poklona, páni četníci!","['30. léta 20. století', 'detektivní a krimi povídky', 'první republika, 1918-1938', 'jižní Čechy', 'Písek', 'Písecko', 'české detektivky']",,90.0,4.0,5.0,4.0,,1.0,36.0,,1.0
9788027907823,2024-04-01 14:56:24,Rozbité světy,"['boj o přežití', 'okupace Československa', 'holokaust, holocaust', 'bombardování Prahy 1945']",29.0,90.0,120.0,153.0,131.0,4.0,27.0,89.0,8.0,2.0
9788027907830,2024-04-01 14:56:25,Se džbánem pro vodu,[],7.0,87.0,58.0,66.0,28.0,1.0,5.0,43.0,5.0,
9788027907847,2024-04-01 14:56:27,Vyplavená smrt,[],1.0,53.0,17.0,20.0,11.0,,,43.0,,1.0
9788075885395,2024-04-01 14:49:39,Kdo má pod čepicí a jiné povídky,"['vraždy', 'humor', 'detektivní a krimi povídky', 'české krimi', 'české detektivky']",8.0,87.0,46.0,58.0,25.0,3.0,9.0,53.0,,1.0
9788026725947,2024-04-01 14:49:40,Rande,[],12.0,64.0,25.0,45.0,30.0,6.0,6.0,56.0,,2.0
9788090875968,2024-04-01 14:49:41,Bohumil,[],7.0,82.0,66.0,99.0,27.0,10.0,33.0,14.0,1.0,
9788088363576,2024-04-01 14:49:43,Dopisy do nebe,[],,100.0,6.0,6.0,,,,,3.0,
9788011038717,2024-04-01 14:49:44,Mnohamámy aneb Rodičovství beze slupky,"['děti', 'rozhovory', 'rodina', 'rodinné vztahy', 'mateřství']",1.0,80.0,1.0,2.0,1.0,,1.0,,,
9788088378303,2024-04-01 14:49:45,Sudetenlove,[],5.0,79.0,14.0,16.0,10.0,,5.0,2.0,,
9788076650206,2024-04-01 14:49:48,Pan primář v praxi,['lékaři'],,94.0,10.0,12.0,,,1.0,2.0,1.0,1.0
9788090810877,2024-04-01 14:49:53,Techtle mechtle po česku,"['nevěra', 'povídky', 'humor', 'vztahy']",,70.0,2.0,4.0,,,1.0,1.0,,
9788027801343,2024-04-01 14:49:56,Zlatý klíč k peklu,[],3.0,78.0,10.0,11.0,16.0,1.0,,36.0,,1.0
9788073766849,2024-04-01 14:49:58,Prostituti,[],,10.0,2.0,3.0,1.0,,1.0,,,
9788011032210,2024-04-01 14:49:59,Veterinářka vypráví,['veterinární lékařství'],6.0,98.0,23.0,36.0,27.0,3.0,11.0,6.0,6.0,
9788075304452,2024-04-01 14:50:02,Zero Gáta,[],,100.0,1.0,1.0,,,,,,
9788024950235,2024-04-01 14:55:20,Zapisovatelé otcovský lásky,[],5.0,70.0,313.0,649.0,28.0,2.0,8.0,170.0,23.0,2.0
9788027801749,2024-04-01 14:55:26,Titanic: Nikdo nechtěl uvěřit,"['Titanic (loď)', 'rok 1912']",15.0,93.0,69.0,78.0,53.0,1.0,7.0,93.0,7.0,
9788027912834,2024-04-01 14:55:27,Heřmánkové údolí,"['20. století', 'česká literatura', 'domácí násilí', 'mateřství', 'psychické problémy', 'poválečná doba', 'ságy', 'český venkov', 'hrdinky']",394.0,92.0,3641.0,5307.0,1607.0,59.0,1479.0,763.0,489.0,32.0
9788027907700,2024-04-01 14:55:30,Brněnské nevěstky,"['Brno', 'Morava', 'středověk', '14. století', 'prostituce', 'historické detektivky', 'historické romány', 'nevěstince', 'Brněnsko']",28.0,87.0,354.0,477.0,159.0,2.0,151.0,123.0,32.0,5.0
9788027911516,2024-04-01 14:55:33,Jednooký král Václav I.,"['Přemyslovci', 'panovníci', 'Václav I., český král, 1205-1253', 'historické romány']",23.0,92.0,701.0,1118.0,111.0,20.0,60.0,364.0,70.0,5.0
9788027910403,2024-04-01 14:55:34,Platnéř,"['Praha', 'středověk', 'řemesla', 'Václav II., český a polský král, 1271–1305', 'Václav IV.', 'historické romány']",30.0,89.0,594.0,776.0,170.0,3.0,82.0,208.0,61.0,5.0
9788088378242,2024-04-01 14:55:36,Blues: Blues pro bláznivou holku,"['láska', '60. léta 20. století', 'básně']",70.0,91.0,965.0,1490.0,241.0,12.0,157.0,322.0,193.0,21.0
9788022025058,2024-04-01 14:55:37,Zlatokopka,"['pro ženy', 'zlatokopka']",4.0,70.0,130.0,197.0,37.0,,17.0,150.0,7.0,1.0
9788027910007,2024-04-01 14:55:39,Ženy na pranýři,"['Brno', '14. století', 'domácí násilí', 'historické detektivky', 'popravčí, kati']",21.0,91.0,213.0,297.0,93.0,,38.0,112.0,21.0,3.0
9788024950266,2024-04-01 14:55:43,Ostrov,"['humor', 'romantika', 'podle filmu/seriálu']",7.0,84.0,42.0,54.0,31.0,,9.0,64.0,2.0,2.0
9788088367260,2024-04-01 14:59:40,Granát ve váze,[],,70.0,2.0,2.0,,,,1.0,1.0,
9788027514281,2024-04-01 14:59:41,Tajný život domorodců,[],4.0,78.0,13.0,15.0,18.0,,5.0,31.0,,
9788027515936,2024-04-01 14:59:43,Prózy a deníky,[],10.0,100.0,3.0,5.0,18.0,1.0,1.0,6.0,1.0,1.0
9788027515639,2024-04-01 14:59:44,Básně a prózy (1949–1955),[],6.0,90.0,2.0,5.0,10.0,,1.0,8.0,,
9788026446385,2024-04-01 14:59:46,K(n)oření života,['komici'],2.0,72.0,5.0,6.0,5.0,,,3.0,,
9788073233778,2024-04-01 14:59:49,Telepatie,[],,80.0,4.0,4.0,1.0,,,1.0,,
9788011024628,2024-04-01 14:59:50,Nech mě odejít,[],1.0,68.0,5.0,11.0,9.0,,4.0,4.0,,
9788027514502,2024-04-01 14:59:52,Doba chemlonová,['Brno'],18.0,73.0,56.0,83.0,71.0,1.0,19.0,48.0,1.0,1.0
9788087875391,2024-04-01 14:59:53,Strážci nočních můr,[],8.0,75.0,4.0,5.0,8.0,,,,,
9788027515608,2024-04-01 14:59:55,Schrödingerův hotel,[],12.0,78.0,16.0,19.0,30.0,2.0,2.0,4.0,3.0,
9788072278879,2024-04-01 14:59:56,Zuta a svlečena,[],1.0,85.0,4.0,4.0,7.0,,,1.0,,
9788076910010,2024-04-01 15:00:01,Zoufalky aneb Rande jak cyp,"['sex', 'pro ženy']",4.0,75.0,17.0,18.0,21.0,,2.0,48.0,,4.0
9788020614476,2024-04-01 15:00:03,Kapitán Fracasse,"['zfilmováno', '17. století', 'Francie', 'francouzská literatura', 'historické romány', 'dobrodružné romány']",1.0,84.0,63.0,80.0,20.0,,1.0,132.0,6.0,4.0
9788020614872,2024-04-01 15:00:04,Volavka,[],,90.0,10.0,10.0,4.0,,,33.0,1.0,
9788090810853,2024-04-01 15:00:06,Doteky nenávratna,[],,50.0,2.0,3.0,1.0,,,,,
9788090876422,2024-04-01 14:58:25,Nebe a dudy,[],1.0,70.0,2.0,2.0,1.0,,,1.0,,
9788090876446,2024-04-01 14:58:26,Rodiště,[],,80.0,3.0,5.0,1.0,,,,,
9788076511538,2024-04-01 14:58:27,"Báje, rituály a zvyky starých Slovanů","['mytologie', 'Slované, slovanství', 'pohané, pohanství', 'rituály a obřady', 'zvyky a obyčeje', 'báje', 'slovanská mytologie']",4.0,80.0,2.0,1.0,2.0,,,,,
9788072278886,2024-04-01 14:58:29,Ztracenci a nalezenci,[],,60.0,1.0,1.0,2.0,,,,,
9788074655791,2024-04-01 14:58:31,Česká fonická poezie,[],,100.0,1.0,2.0,1.0,,1.0,4.0,1.0,
9788076420960,2024-04-01 14:58:36,R.U.R. (komiks),['komiksové adaptace'],5.0,77.0,23.0,25.0,8.0,1.0,6.0,5.0,1.0,
9788072444892,2024-04-01 14:58:37,Učitelka angličtiny,"['pro ženy', 'partnerské vztahy', 'ze života', 'učitelé, učitelky', 'výběr partnera', 'nešťastná láska', 'české romány']",15.0,81.0,123.0,169.0,108.0,3.0,37.0,77.0,4.0,
9788072444953,2024-04-01 14:58:38,Život je krátký,[],,100.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,
9788076509580,2024-04-01 14:58:39,Máme doma alkoholika,[],2.0,72.0,12.0,14.0,4.0,,6.0,1.0,1.0,
