GR_isbn,GR_date,GR_title,GR_rating,GR_ratings_count,GR_reviews,GR_published,GR_pages,GR_format,GR_1_stars,GR_2_stars,GR_3_stars,GR_4_stars,GR_5_stars
9788026719878,2024-12-03 04:19:47,Zůstane to v rodině by Martin Váša,3.78,120.0,8.0,"May 1, 2021",232.0,hardcover,1.0,5.0,38.0,51.0,25.0
9788074434266,2024-12-03 04:19:52,O jednom zachraňování života by David Zábranský,4.0,3.0,1.0,"January 1, 2022",200.0,hardcover,0.0,1.0,0.0,0.0,2.0
9788075886903,2024-12-03 04:20:05,"Italský gambit (Nebezpečná Praha Rudolfa II., #1) by Vladimír Šlechta",2.5,2.0,1.0,"August 28, 2024",328.0,hardcover,0.0,1.0,1.0,0.0,0.0
9788024276588,2024-12-03 04:20:08,Zátopek by Jiří W. Procházka,3.83,18.0,1.0,"January 1, 2021",224.0,hardcover,0.0,0.0,6.0,9.0,3.0
9788075940612,2024-12-03 04:20:14,"Strážci brány (Pragocalypsa, #1) by Jan  Urban",3.75,57.0,17.0,"June 3, 2014",304.0,paperback,3.0,1.0,18.0,20.0,15.0
9788024948935,2024-12-03 04:20:25,Opouštím ostrov by Tomáš Zástěra,3.86,21.0,4.0,"October 10, 2022",192.0,hardcover,0.0,0.0,7.0,10.0,4.0
9788024944272,2024-12-03 04:20:27,Nejhezčí mezi krávami by Zuzana Hubeňáková,3.25,16.0,4.0,"April 1, 2021",248.0,hardcover,1.0,2.0,7.0,4.0,2.0
9788024202389,2024-12-03 04:20:31,Léto na Tenerife by Adam Gebrian,4.25,8.0,0.0,"October 1, 2024",352.0,,0.0,0.0,1.0,4.0,3.0
9788075462725,2024-12-03 04:20:35,Tajemství prostopášného mládence by Jaromír Jindra,2.67,3.0,1.0,"January 1, 2020",336.0,hardcover,0.0,1.0,2.0,0.0,0.0
9788088067245,2024-12-03 04:20:37,O dracích a lidech by Tereza Kadečková,3.7,54.0,12.0,"September 1, 2020",260.0,paperback,0.0,4.0,19.0,20.0,11.0
9788076338630,2024-12-03 04:20:40,Ohnivá stopa by Karel Cubeca,3.25,4.0,0.0,"January 1, 2023",304.0,,0.0,0.0,3.0,1.0,0.0
9788027800483,2024-12-03 04:20:41,Čarodějka a zlatý elixír by Petra Kubašková,4.29,24.0,3.0,"January 1, 2021",448.0,hardcover,0.0,1.0,3.0,8.0,12.0
9788072444908,2024-12-03 04:20:44,Bobík: pes je přece taky člověk by Jiří Žáček,2.0,2.0,1.0,"April 30, 2024",79.0,hardcover,0.0,2.0,0.0,0.0,0.0
9788075687197,2024-12-03 04:20:46,Barvy empatie by Anina Perpello,4.0,1.0,1.0,"February 9, 2024",406.0,paperback,0.0,0.0,0.0,1.0,0.0
9788027522392,2024-12-03 04:20:50,Konec sezóny na koupališti Úštěk by Veronika Bendová,5.0,2.0,0.0,"January 1, 2024",192.0,hardcover,0.0,0.0,0.0,0.0,2.0
9788088363460,2024-12-03 04:20:54,Jiný svět by Nariana Noverová,3.0,1.0,0.0,"January 1, 2023",256.0,hardcover,0.0,0.0,1.0,0.0,0.0
9788073358549,2024-12-03 04:20:56,Bajky a podpovídky by Karel Čapek,4.18,39.0,4.0,"January 1, 1946",272.0,hardcover,0.0,1.0,6.0,17.0,15.0
9788024290232,2024-12-03 04:20:58,Pláč němého boha - 2. svazek by Tereza Matoušková,4.12,26.0,7.0,"September 15, 2023",344.0,paperback,1.0,2.0,2.0,9.0,12.0
9788075463951,2024-12-03 04:21:04,Statek v ohrožení by Jana Jurmanová,2.5,2.0,1.0,"January 1, 2022",303.0,hardcover,1.0,0.0,0.0,1.0,0.0
9788024656632,2024-12-03 04:21:08,Technology in Russian Strategic Culture: From the Nineteenth Century to the Present Day by Anzhelika Solovyeva,0.0,0.0,0.0,,198.0,paperback,0.0,0.0,0.0,0.0,0.0
9788076333611,2024-12-03 04:21:16,Tanec v srdci by Petra Martišková,4.15,47.0,3.0,"January 1, 2006",256.0,hardcover,2.0,1.0,6.0,17.0,21.0
9788020033673,2024-12-03 04:21:22,Jezovita Balbinus by Stanislav Komárek,4.33,3.0,1.0,"January 1, 2023",152.0,hardcover,0.0,0.0,0.0,2.0,1.0
9788024941776,2024-12-03 04:21:25,Iluze by Barbara Nesvadbová,3.42,33.0,1.0,"May 1, 2020",152.0,hardcover,1.0,4.0,13.0,10.0,5.0
9788024394398,2024-12-03 04:21:40,Valčík pro mrtvé by Veronika Černucká,5.0,2.0,1.0,"January 1, 2020",303.0,hardcover,0.0,0.0,0.0,0.0,2.0
9788072606146,2024-12-03 04:21:43,Meziměsta by Lukáš Vavrečka,3.67,3.0,1.0,"October 1, 2024",240.0,paperback,0.0,0.0,1.0,2.0,0.0
9788090816114,2024-12-03 04:21:48,Coura by Jana Bernášková,3.29,93.0,10.0,"September 17, 2021",412.0,hardcover,8.0,15.0,25.0,32.0,13.0
9788020719799,2024-12-03 04:21:51,Před povodní by Anna Bolavá,3.54,309.0,33.0,"October 7, 2020",248.0,hardcover,4.0,39.0,110.0,97.0,59.0
9788027510573,2024-12-03 04:21:57,Bílá Voda by Kateřina Tučková,4.32,1409.0,160.0,"April 7, 2022",688.0,hardcover,1.0,33.0,194.0,471.0,710.0
9788024289038,2024-12-03 04:22:03,Chalupa by Pavla Křivánková,3.44,111.0,9.0,"January 1, 2023",279.0,hardcover,3.0,15.0,43.0,30.0,20.0
9788024295787,2024-12-03 04:22:08,I minuta bez tebe je dlouhá by Alena Mornštajnová,3.25,16.0,1.0,"February 1, 2024",168.0,hardcover,0.0,2.0,9.0,4.0,1.0
9788074654213,2024-12-03 04:22:12,Malé maucta mateřštině by Anna Kratochvílová,0.0,0.0,0.0,"January 1, 2020",63.0,hardcover,0.0,0.0,0.0,0.0,0.0
9788025744437,2024-12-03 04:22:16,Evoluce českého jídla by Christian Szabo,3.25,8.0,0.0,"January 1, 2024",232.0,hardcover,0.0,1.0,4.0,3.0,0.0
9788075498502,2024-12-03 04:22:19,Hry bez hranic by Michal Kašpárek,3.71,352.0,59.0,"September 3, 2018",160.0,hardcover,2.0,26.0,119.0,131.0,74.0
9788026436089,2024-12-03 04:22:22,Strážník z Nového Světa. Mysteriózní případy z první republiky by Marek Skřipský,4.0,5.0,0.0,"January 1, 2021",183.0,hardcover,0.0,0.0,1.0,3.0,1.0
9788076500860,2024-12-03 04:22:24,Neutečeš by Dominika Hájková,3.1,10.0,3.0,"January 1, 2020",124.0,paperback,2.0,2.0,1.0,3.0,2.0
9788027904457,2024-12-03 04:22:32,Stanice odložených lásek by Hana Marie Körnerová,3.95,73.0,3.0,"January 1, 2011",314.0,hardcover,0.0,2.0,21.0,29.0,21.0
9788025366875,2024-12-03 04:22:37,Kód Mýtina - Zpátky ve Hře by Vojtěch Hlavenka,4.07,15.0,8.0,"April 4, 2024",344.0,paperback,0.0,1.0,2.0,7.0,5.0
9788073356873,2024-12-03 04:22:44,Arizona by Jaroslav Jan Paulík,4.38,8.0,0.0,"January 1, 1928",224.0,paperback,0.0,0.0,1.0,3.0,4.0
9788026447597,2024-12-03 04:23:01,Hvězdy nad Ukrajinou by Radka Zadinová,0.0,0.0,0.0,"May 22, 2023",136.0,hardcover,0.0,0.0,0.0,0.0,0.0
9788025346259,2024-12-03 04:23:12,"Hanko, zachraň štěně! by Věra Hudáčková Barochová",3.31,13.0,1.0,"January 1, 2020",160.0,,2.0,2.0,2.0,4.0,3.0
9788088333463,2024-12-03 04:23:18,Arboriáni v temných časech by Ivan Bauer,0.0,0.0,0.0,"January 1, 2024",224.0,hardcover,0.0,0.0,0.0,0.0,0.0
9788076831070,2024-12-03 04:23:20,Návrat psa baskervillského by Miroslav Macek,3.0,3.0,1.0,"May 1, 2022",165.0,hardcover,0.0,0.0,3.0,0.0,0.0
9788075463302,2024-12-03 04:23:23,Statek je rodu ženského by Jana Jurmanová,3.67,3.0,1.0,"January 1, 2021",270.0,hardcover,0.0,0.0,1.0,2.0,0.0
9788025744420,2024-12-03 04:23:25,Jak vychovat chlapce by Veronika Kořínková,5.0,2.0,1.0,"May 24, 2024",376.0,paperback,0.0,0.0,0.0,0.0,2.0
9788076796485,2024-12-03 04:23:32,Vražedný sokol by Daniel Warren Johnson,4.44,1526.0,268.0,"July 10, 2019",272.0,hardcover,6.0,17.0,157.0,471.0,875.0
9788076501911,2024-12-03 04:23:39,Vesnická holka by Kateřina Holubová,2.08,12.0,5.0,"November 2, 2020",104.0,paperback,5.0,3.0,2.0,2.0,0.0
9788090795334,2024-12-03 04:23:42,Atlas babiček by Anna Luňáková,4.4,5.0,0.0,"January 1, 2022",116.0,hardcover,0.0,0.0,1.0,1.0,3.0
9788076019225,2024-12-03 04:23:48,"Děti v ohrožení: Krize, odolnost a psychické zdraví by Michal Hrdlička",4.5,4.0,1.0,"March 25, 2024",216.0,hardcover,0.0,0.0,0.0,2.0,2.0
9788024394664,2024-12-03 04:23:54,Vražda v nemocnici by Petr Bým,3.0,1.0,0.0,"January 1, 2020",240.0,hardcover,0.0,0.0,1.0,0.0,0.0
9788088635109,2024-12-03 04:23:57,Zresetuj mě by Michal Sirotek,4.86,7.0,2.0,"June 26, 2023",372.0,paperback,0.0,0.0,0.0,1.0,6.0
9788072279050,2024-12-03 04:23:59,Aristokratka v Československu by Evžen Boček,2.84,38.0,9.0,"October 17, 2024",,hardcover,3.0,10.0,17.0,6.0,2.0
9788011049508,2024-12-03 04:24:04,Na vlnách ženy by Kateřina Marešová,4.0,1.0,0.0,"January 1, 2024",150.0,paperback,0.0,0.0,0.0,1.0,0.0
9788076333703,2024-12-03 04:24:12,Zdislava z Lemberka: Vnesla světlo do nejtemnějších míst by Hana Parkánová-Whitton,3.0,3.0,0.0,"January 1, 2021",232.0,hardcover,0.0,0.0,3.0,0.0,0.0
9788026720706,2024-12-03 04:24:17,Matka s ručením omezeným by Uljana Donátová,3.6,5.0,0.0,"August 19, 2021",248.0,hardcover,0.0,1.0,0.0,4.0,0.0
9788024394336,2024-12-03 04:24:20,Královi rytíři by Richard Dostál,2.8,5.0,2.0,"January 1, 2020",264.0,hardcover,2.0,1.0,0.0,0.0,2.0
9788075151568,2024-12-03 04:24:23,"Já, chobotnice : obrazová kniha o lidském světě očima moudrého hlavonožce by Magdalena Rutová",4.0,6.0,1.0,"January 1, 2022",32.0,hardcover,0.0,1.0,1.0,1.0,3.0
9788076124868,2024-12-03 04:24:27,Setkání by Lydia Strong,3.67,3.0,0.0,"January 1, 2022",280.0,paperback,0.0,0.0,2.0,0.0,1.0
9788075657282,2024-12-03 04:24:33,Zdar jak sviňa 2 by Honza Žanek Hlaváček,5.0,1.0,1.0,"January 1, 2024",288.0,,0.0,0.0,0.0,0.0,1.0
9788026718949,2024-12-03 04:24:35,Alžběta a Nina by Jana Poncarová,4.02,149.0,13.0,"September 1, 2020",352.0,hardcover,1.0,3.0,34.0,65.0,46.0
9788027722785,2024-12-03 04:24:40,Tenkrát v Texasu by Jan Hlubek,2.0,11.0,2.0,"February 7, 2024",280.0,paperback,2.0,7.0,2.0,0.0,0.0
9788090825604,2024-12-03 04:24:45,Pohádky z naší zahrádky by Šárka Rosová Váňová,5.0,1.0,1.0,"January 1, 2021",120.0,hardcover,0.0,0.0,0.0,0.0,1.0
9788088363026,2024-12-03 04:24:47,Mamince se budeš líbit by Jaroslav Konvička,3.91,11.0,4.0,"March 20, 2020",152.0,paperback,0.0,3.0,0.0,3.0,5.0
9788024394329,2024-12-03 04:24:50,V obležení by Martin Nesměrák,3.5,4.0,0.0,"September 5, 2020",384.0,hardcover,0.0,0.0,2.0,2.0,0.0
9788027513642,2024-12-03 04:24:53,Havířovina by Iva Hadj Moussa,3.63,163.0,17.0,"January 1, 2022",224.0,paperback,2.0,9.0,63.0,63.0,26.0
9788020458230,2024-12-03 04:24:56,Božská Ada by Hana Parkánová-Whitton,3.0,2.0,0.0,"January 1, 2021",400.0,hardcover,0.0,0.0,2.0,0.0,0.0
9788076140097,2024-12-03 04:25:00,Slovník mediální gramotnosti by Daniel Barták,0.0,0.0,0.0,"January 1, 2024",120.0,hardcover,0.0,0.0,0.0,0.0,0.0
9788076502451,2024-12-03 04:25:02,Vzdálená místa by Filip Klouda,4.0,4.0,0.0,"January 1, 2021",448.0,paperback,1.0,0.0,0.0,0.0,3.0
9788072444946,2024-12-03 04:25:09,Ostří meče by Iveta Svobodová,1.0,2.0,2.0,"January 1, 2024",311.0,hardcover,2.0,0.0,0.0,0.0,0.0
9788088268703,2024-12-03 04:25:22,Chraplavé chorály by Roman Szpuk,3.57,7.0,2.0,"January 1, 2013",256.0,hardcover,0.0,0.0,3.0,4.0,0.0
9788025744932,2024-12-03 04:25:26,Dr. Alz by Miloš Urban,3.89,9.0,1.0,"October 1, 2024",256.0,hardcover,0.0,0.0,2.0,6.0,1.0
9788074753671,2024-12-03 04:25:30,Pokrývač by Miloň Čepelka,3.07,14.0,4.0,"January 1, 2021",136.0,hardcover,2.0,2.0,4.0,5.0,1.0
9788024284309,2024-12-03 04:25:33,To je má země - Dinétah by Martina Skala,3.67,3.0,0.0,"January 1, 2022",256.0,hardcover,0.0,0.0,1.0,2.0,0.0
9788027150083,2024-12-03 04:25:37,Ta z katovny by Diana Štelová,3.16,19.0,5.0,"January 1, 2023",240.0,hardcover,2.0,1.0,9.0,6.0,1.0
9788075882394,2024-12-03 04:25:43,"Zločin na stříbrném plátně (Eliáš Sattler, #3) by Vilém Křížek",3.55,20.0,6.0,"January 1, 2020",384.0,hardcover,0.0,0.0,9.0,11.0,0.0
9788027138166,2024-12-03 04:25:50,Zbabělci a vrazi by Jakub Zachrdla,5.0,2.0,0.0,"January 1, 2023",328.0,paperback,0.0,0.0,0.0,0.0,2.0
9788076335400,2024-12-03 04:25:52,Soudce čarodějnic by Jaroslava Černá,4.0,2.0,0.0,"October 4, 2021",256.0,hardcover,0.0,0.0,0.0,2.0,0.0
9788088360063,2024-12-03 04:25:56,Co musejí morčata by Klára Pondělíčková,4.63,8.0,0.0,"January 1, 2021",64.0,paperback,0.0,1.0,0.0,0.0,7.0
9788075465238,2024-12-03 04:26:00,Návrat do Bridgewater by Kristina Hattenhauer,2.33,3.0,1.0,"May 3, 2024",256.0,hardcover,0.0,2.0,1.0,0.0,0.0
9788090725881,2024-12-03 04:26:07,Vyvolená znamením by Eliška Pěnkavová,1.67,3.0,1.0,"January 1, 2021",236.0,paperback,2.0,0.0,1.0,0.0,0.0
9788025345917,2024-12-03 04:26:12,"Prokletá pevnost (Mágové z Agarveny, #1) by Markéta Prášková",3.72,18.0,1.0,"February 6, 2020",256.0,hardcover,0.0,1.0,6.0,8.0,3.0
9788025349168,2024-12-03 04:26:14,Adventní pohádky by Dana Doležalová,2.29,7.0,1.0,"October 1, 2020",104.0,hardcover,3.0,0.0,3.0,1.0,0.0
9788027902682,2024-12-03 04:26:16,Nepečené dezerty Kateřiny A. by Andrea Čekanová,4.0,12.0,5.0,"February 1, 2022",240.0,hardcover,0.0,0.0,1.0,10.0,1.0
9788027801299,2024-12-03 04:26:20,Likvidátor by Honza Slívka,4.38,16.0,2.0,"August 23, 2023",504.0,paperback,0.0,0.0,0.0,10.0,6.0
9788024951256,2024-12-03 04:26:24,Anežka z Kuenringu: První po královně by Hana Parkánová-Whitton,3.75,4.0,1.0,"October 1, 2023",208.0,hardcover,1.0,0.0,0.0,1.0,2.0
9788011024123,2024-12-03 04:26:27,Tulíňkovi by Jonáš Ledecký,4.19,16.0,4.0,"January 1, 2022",,hardcover,0.0,2.0,2.0,3.0,9.0
9788027702336,2024-12-03 04:26:32,Pýthie by Veronika Černá,3.47,110.0,18.0,"March 23, 2022",392.0,hardcover,4.0,13.0,38.0,37.0,18.0
9788076711419,2024-12-03 04:26:37,Ladislav Klíma v české kultuře by Matěj Klíma,4.0,1.0,0.0,"January 1, 2024",220.0,paperback,0.0,0.0,0.0,1.0,0.0
9788027520114,2024-12-03 04:28:57,Doma na cestách by Tadeáš Šíma,4.5,2.0,0.0,,320.0,hardcover,0.0,0.0,0.0,1.0,1.0
9788072278619,2024-12-03 04:28:59,Návrat by Petr Koťátko,0.0,0.0,0.0,"January 1, 2021",120.0,paperback,0.0,0.0,0.0,0.0,0.0
9788027910106,2024-12-03 04:29:04,Předloha pro vraždu by Eva Mašková,2.67,3.0,2.0,"January 1, 2023",304.0,hardcover,1.0,0.0,1.0,1.0,0.0
9788076502116,2024-12-03 04:29:08,16-03-20 by Veronika Pekárková,2.7,23.0,5.0,"January 18, 2021",224.0,hardcover,3.0,10.0,3.0,5.0,2.0
9788027520091,2024-12-03 04:29:13,Těžké duše by Iva Hadj Moussa,3.88,117.0,12.0,"February 21, 2024",359.0,hardcover,1.0,7.0,29.0,48.0,32.0
9788070042021,2024-12-03 04:29:16,Digitální Kříženecký: Nový život prvních českých filmů by Jiří Anger,5.0,1.0,0.0,"March 20, 2024",525.0,paperback,0.0,0.0,0.0,0.0,1.0
9788088363538,2024-12-03 04:29:25,Dědic trůnu by Nariana Noverová,0.0,0.0,0.0,"January 1, 2023",464.0,hardcover,0.0,0.0,0.0,0.0,0.0
9788027907847,2024-12-03 04:29:31,Vyplavená smrt by Tomáš Klimek,1.0,2.0,2.0,"January 1, 2023",212.0,hardcover,2.0,0.0,0.0,0.0,0.0
9788020616821,2024-12-03 04:29:37,S kapkou medu by Helena Žáková,0.0,0.0,0.0,"January 1, 2023",272.0,hardcover,0.0,0.0,0.0,0.0,0.0
9788088346043,2024-12-03 04:29:40,Taranitový triptych by Leonard Medek,4.06,18.0,2.0,"January 1, 2020",408.0,hardcover,0.0,1.0,3.0,8.0,6.0
9788020619211,2024-12-03 04:29:51,"Přišel jsi, když venku pršelo by Sandra Rokosová",3.33,3.0,2.0,"February 1, 2021",336.0,hardcover,0.0,0.0,2.0,1.0,0.0
9788053027007,2024-12-03 04:29:54,V zapomnění by Honza Vojtíšek,3.67,6.0,1.0,"October 21, 2024",84.0,paperback,0.0,1.0,1.0,3.0,1.0
9788087595329,2024-12-03 04:29:55,O andělovi by Pavel Čech,5.0,6.0,2.0,"January 1, 2024",78.0,hardcover,0.0,0.0,0.0,0.0,6.0
9788088346203,2024-12-03 04:29:57,Tajemství černé dámy by Kateřina Loučková,3.95,20.0,8.0,"November 16, 2022",512.0,paperback,1.0,0.0,5.0,7.0,7.0
9788025732052,2024-12-03 04:29:59,"Cha cha chá, zasmál se Mordechaj by Klára Smolíková",4.33,15.0,1.0,"January 1, 2020",124.0,hardcover,0.0,0.0,3.0,4.0,8.0
9788088268420,2024-12-03 04:30:04,Obyvatelé suchého moře by Rudolf Krautschneider,0.0,0.0,0.0,"January 1, 2021",288.0,hardcover,0.0,0.0,0.0,0.0,0.0
9788026718413,2024-12-03 04:30:06,Drak spí by Michaela Klevisová,4.26,445.0,35.0,"January 1, 2020",336.0,hardcover,0.0,10.0,60.0,181.0,194.0
9788024284835,2024-12-03 04:30:11,Belinda a tajemný výlet by Jolka Krásná,4.0,2.0,0.0,"January 1, 2022",208.0,hardcover,0.0,0.0,1.0,0.0,1.0
9788076617261,2024-12-03 04:30:15,Jsme nevyhnutelní (Navždycky #4) by Nofreeusernames,4.0,596.0,92.0,"May 8, 2023",376.0,paperback,8.0,37.0,119.0,216.0,216.0
9788027134281,2024-12-03 04:30:21,Kamarádi z naší ulice by Markéta Bolfová,0.0,0.0,0.0,"January 26, 2022",136.0,hardcover,0.0,0.0,0.0,0.0,0.0
9788075658937,2024-12-03 04:30:24,’84 by k. elkir,2.25,4.0,2.0,"October 1, 2021",512.0,hardcover,2.0,0.0,1.0,1.0,0.0
9788076912366,2024-12-03 04:30:32,Jak to vidí Wilda by Eliška Wright,5.0,3.0,1.0,"January 1, 2024",,,0.0,0.0,0.0,0.0,3.0
9788075510884,2024-12-03 04:30:35,Nulový součet by Lukáš Palán,3.33,6.0,0.0,"January 1, 2020",173.0,hardcover,0.0,1.0,3.0,1.0,1.0
9788075465214,2024-12-03 04:32:54,Vůně šafránu by Sarah Parsley,4.0,3.0,1.0,"February 14, 2024",288.0,hardcover,0.0,0.0,0.0,3.0,0.0
9788025744413,2024-12-03 04:33:03,Západ musí být zničen: Putin naplňuje Duginovy mesianistické vize by Jan Horník,4.0,2.0,0.0,"January 1, 2024",143.0,paperback,0.0,0.0,1.0,0.0,1.0
9788027913046,2024-12-03 04:33:06,Písařovo pole by Martin Nesměrák,3.0,1.0,0.0,"January 1, 2024",296.0,hardcover,0.0,0.0,1.0,0.0,0.0
9788088268673,2024-12-03 04:33:10,Divocí sekáči: Šumava 1947 by Martin Sichinger,4.0,11.0,1.0,"January 1, 2022",304.0,hardcover,0.0,0.0,1.0,9.0,1.0
9788075537621,2024-12-03 04:33:14,Armáda by Miroslav Žamboch,3.87,53.0,4.0,"January 1, 2020",282.0,paperback,0.0,2.0,18.0,18.0,15.0
9788076012813,2024-12-03 04:33:16,Světlo z Pauliny by Jan Štifter,4.2,168.0,24.0,"March 9, 2020",176.0,hardcover,1.0,3.0,23.0,75.0,66.0
9788090871298,2024-12-03 04:33:20,Pay Gap: Kratší konec provazu by Šárka Homfray,0.0,0.0,0.0,"January 1, 2024",346.0,paperback,0.0,0.0,0.0,0.0,0.0
9788027721405,2024-12-03 04:33:30,V hrůze a krvi zrozeni by Kevin Wulfric Scherrer,3.46,13.0,1.0,"January 25, 2023",264.0,paperback,1.0,0.0,8.0,0.0,4.0
9788027800513,2024-12-03 04:33:35,Krev pro Rusalku by Kristýna Sněgoňová,4.08,290.0,56.0,"January 1, 2018",568.0,paperback,2.0,8.0,46.0,144.0,90.0
9788000071992,2024-12-03 04:33:40,Židle pro Anhelinu by Ivona Březinová,5.0,3.0,1.0,"January 1, 2023",88.0,hardcover,0.0,0.0,0.0,0.0,3.0
9788025745632,2024-12-03 04:33:42,Indiánský erotikon by Danka Štoflová,3.5,2.0,1.0,"September 24, 2024",304.0,paperback,0.0,0.0,1.0,1.0,0.0
9788074481796,2024-12-03 04:33:44,Toxic people rule the world by David Hanzlík,3.33,6.0,0.0,"September 26, 2024",160.0,hardcover,2.0,0.0,1.0,0.0,3.0
9788090875968,2024-12-03 04:33:47,Bohumil by Veronika Hájek Hurdová,4.11,35.0,0.0,"January 1, 2023",416.0,hardcover,0.0,0.0,9.0,13.0,13.0
9788076444355,2024-12-03 04:33:50,Kde končí nebe by Petra Lejsková-Langová,4.36,22.0,5.0,"January 1, 2020",238.0,paperback,1.0,0.0,0.0,10.0,11.0
9788027135196,2024-12-03 04:33:52,Papírová kočka: Může smířit třídní rivalky? by Simona Martínková-Racková,4.2,5.0,1.0,"June 6, 2022",136.0,hardcover,0.0,0.0,1.0,2.0,2.0
9788076914117,2024-12-03 04:33:55,Malá magická katastrofa by Štěpán Bartoš,4.33,3.0,1.0,"June 17, 2024",216.0,paperback,0.0,0.0,0.0,2.0,1.0
9788024949635,2024-12-03 04:33:58,Depiláž by Natalie A. Rollko,0.0,0.0,0.0,"November 1, 2022",120.0,hardcover,0.0,0.0,0.0,0.0,0.0
9788028401269,2024-12-03 04:34:02,Zelený muž by Michal Sirotek,0.0,0.0,0.0,"November 1, 2024",400.0,paperback,0.0,0.0,0.0,0.0,0.0
9788076831711,2024-12-03 04:34:07,Všechno se v dobré obrátí by Adam Suchý,0.0,0.0,0.0,"August 25, 2022",270.0,paperback,0.0,0.0,0.0,0.0,0.0
9788025734889,2024-12-03 04:34:11,"0 Tu, svazek II by Jakub Hussar",4.16,50.0,7.0,"January 1, 2021",344.0,hardcover,0.0,1.0,10.0,19.0,20.0
9788090890619,2024-12-03 04:34:19,Věk přízraků by Lenka Poláčková,4.19,199.0,39.0,"September 29, 2023",280.0,hardcover,0.0,7.0,30.0,81.0,81.0
9788024279411,2024-12-03 04:34:26,"Člověk za oponou (Novinář Terence, #6) by Martin Goffa",3.4,15.0,1.0,"February 8, 2022",272.0,hardcover,1.0,0.0,7.0,6.0,1.0
9788088348153,2024-12-03 04:34:28,Ida by Helena Černohorská,4.29,28.0,3.0,"January 1, 2021",84.0,hardcover,0.0,0.0,5.0,10.0,13.0
9788075579652,2024-12-03 04:34:33,Kronika rodu Příšeráků by Madla Pospíšilová Karasová,4.0,1.0,1.0,"January 1, 2020",136.0,hardcover,0.0,0.0,0.0,1.0,0.0
9788074074851,2024-12-03 04:34:38,Pátá čtvrť by Viktor Fischl,4.0,7.0,0.0,"January 1, 1991",224.0,hardcover,0.0,0.0,2.0,3.0,2.0
9788088406396,2024-12-03 04:34:42,Čuprmani - Případ Zvíře by Zdeněk Ležák,4.0,1.0,0.0,"January 1, 2022",144.0,,0.0,0.0,0.0,1.0,0.0
9788073255817,2024-12-03 04:34:46,Evangelium podle Bohumila Hrabala by Pavel Hošek,4.5,2.0,0.0,"January 1, 2024",228.0,paperback,0.0,0.0,0.0,1.0,1.0
9788024292847,2024-12-03 04:34:51,"Fialky, tajemství a jiné povídky by Daniela Fischerová",3.94,16.0,2.0,"September 1, 2023",152.0,paperback,0.0,2.0,3.0,5.0,6.0
9788074704697,2024-12-03 04:34:54,Nepatrná ztráta osamělosti by Eli Beneš,4.54,146.0,15.0,"March 1, 2023",512.0,hardcover,0.0,1.0,10.0,44.0,91.0
9788027099283,2024-12-03 04:34:58,Písečníci a bludný asteroid by Václav Dvořák,3.98,64.0,20.0,"October 4, 2018",375.0,hardcover,0.0,3.0,15.0,26.0,20.0
9788027513482,2024-12-03 04:35:04,Zahrada by Petra Dvořáková,3.81,2108.0,547.0,"October 6, 2022",189.0,hardcover,30.0,125.0,511.0,985.0,457.0
9788024951560,2024-12-03 04:35:10,Perly v botě by Jakub Kohák,0.0,0.0,0.0,"September 1, 2023",208.0,hardcover,0.0,0.0,0.0,0.0,0.0
9788076900042,2024-12-03 04:35:15,Jolka by Jana Guljuškina,3.6,15.0,1.0,"January 1, 2022",256.0,hardcover,0.0,1.0,5.0,8.0,1.0
9788076913936,2024-12-03 04:35:19,Hoj a slyš! by Sebastian Komárek,2.5,2.0,1.0,"April 8, 2024",40.0,paperback,0.0,1.0,1.0,0.0,0.0
9788072444816,2024-12-03 04:35:22,Město nad městem by Lucie Brejšová,4.63,16.0,7.0,"May 9, 2023",320.0,hardcover,0.0,0.0,0.0,6.0,10.0
9788024280738,2024-12-03 04:35:31,Kapitán Stellwerther by Jan Horníček,3.1,10.0,1.0,"January 1, 2022",376.0,hardcover,1.0,1.0,4.0,4.0,0.0
9788073358310,2024-12-03 04:35:34,Vražda pro štěstí by Jan Zábrana,3.79,29.0,2.0,"January 1, 1964",471.0,hardcover,0.0,0.0,13.0,9.0,7.0
9788075582058,2024-12-03 04:35:38,Mízovník by Kateřina Blažková,3.0,3.0,0.0,"January 1, 2022",,,0.0,1.0,1.0,1.0,0.0
9788024950259,2024-12-03 04:35:42,V pasti by Klára Janečková,3.17,6.0,1.0,"February 1, 2023",248.0,hardcover,1.0,1.0,1.0,2.0,1.0
9788020721839,2024-12-03 04:35:45,Tchyně nemá jazyk by Kateřina Rudčenková,3.44,18.0,1.0,"September 1, 2023",152.0,hardcover,0.0,1.0,10.0,5.0,2.0
9788090914643,2024-12-03 04:35:49,Vyvrhel by Samir Hauser,4.0,2.0,0.0,"October 30, 2024",256.0,paperback,0.0,0.0,0.0,2.0,0.0
9788027904709,2024-12-03 04:35:51,Dvojitý šach by Jan Michl,4.0,1.0,0.0,"January 1, 2023",240.0,hardcover,0.0,0.0,0.0,1.0,0.0
9788027519569,2024-12-03 04:35:54,Být Homérem po Joyceovi by Jiří Trávníček,4.75,4.0,1.0,"January 1, 2024",269.0,paperback,0.0,0.0,0.0,1.0,3.0
9788072298440,2024-12-03 04:35:56,Pomsta by Monika Alžběta Svobodová,1.0,2.0,2.0,"January 1, 2021",183.0,paperback,2.0,0.0,0.0,0.0,0.0
